"MSN","YYYYMM","Value","Column_Order","Description","Unit" 
"OPTCEUS","200505","11.952","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200506","14.344","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200507","10.155","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200508","11.689","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200509","10.314","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200510","12.106","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200511","12.563","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200512","12.406","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200513","135.49","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200601","13.518","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200602","10.614","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200603","10.918","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200604","11.833","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200605","12.449","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200606","14.076","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200607","10.88","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200608","13.809","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200609","11.926","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200610","11.444","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200611","12.534","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200612","12.554","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200613","146.555","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200701","12.169","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200702","12.101","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200703","11.899","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200704","13.191","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200705","13.671","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200706","10.62","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200707","12.005","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200708","12.05","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200709","9.931","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200710","11.334","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200711","12.185","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200712","11.835","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200713","142.991","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200801","11.754","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200802","11.255","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200803","9.602","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200804","10.415","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200805","10.326","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200806","10.041","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200807","8.64","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200808","8.322","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200809","9.549","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200810","11.904","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200811","11.654","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200812","12.316","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200813","125.778","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200901","11.331","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200902","9.845","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200903","8.455","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200904","8.15","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200905","8.745","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200906","7.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200907","10.002","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200908","8.72","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200909","9.778","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200910","8.785","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200911","7.186","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200912","8.668","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","200913","107.432","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201001","8.779","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201002","8.493","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201003","10.435","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201004","10.595","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201005","10.141","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201006","9.844","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201007","9.449","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201008","10.557","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201009","9.542","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201010","8.663","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201011","8.871","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201012","9.972","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201013","115.34","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201101","10.522","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201102","7.497","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201103","11.22","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201104","9.502","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201105","7.845","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201106","8.283","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201107","10.781","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201108","10.076","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201109","9.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201110","9.123","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201111","10.282","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201112","9.435","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201113","114.333","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201201","8.746","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201202","9.454","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201203","9.345","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201204","7.395","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201205","7.627","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201206","9.574","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201207","9.173","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201208","9.125","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201209","7.341","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201210","10.531","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201211","10.336","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201212","11.797","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201213","110.446","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201301","8.558","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201302","8.856","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201303","8.129","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201304","8.665","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201305","10.451","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201306","8.864","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201307","11.418","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201308","8.575","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201309","11.322","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201310","9.54","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201311","10.878","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201312","10.565","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201313","115.822","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201401","7.701","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201402","8.555","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201403","8.704","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201404","9.972","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201405","9.439","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201406","8.24","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201407","9.077","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201408","9.078","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201409","10.478","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201410","9.535","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201411","9.267","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201412","8.402","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201413","108.447","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201501","8.284","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201502","8.771","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201503","8.767","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201504","8.939","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201505","11.489","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201506","10.615","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201507","11.126","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201508","9.333","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201509","8.513","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201510","6.873","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201511","9.14","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201512","10.232","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201513","112.082","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201601","9.5","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201602","12.01","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201603","9.33","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201604","10.256","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201605","8.951","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201606","9.7","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201607","9.046","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201608","11.295","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201609","9.887","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201610","10.607","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201611","8.865","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201612","10.409","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201613","119.858","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201701","9.681","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201702","8.548","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201703","11.198","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201704","11.215","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201705","9.948","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201706","10.389","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201707","10.421","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201708","10.366","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201709","9.417","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201710","9.832","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201711","9.414","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201712","8.672","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201713","119.1","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201801","11.198","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201802","10.982","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201803","11.697","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"OPTCEUS","201804","8.458","12","Other Petroleum Products CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197301","218.997","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197302","202.517","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197303","201.489","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197304","176.369","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197305","188.998","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197306","180.166","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197307","183.251","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197308","195.5","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197309","181.569","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197310","193.047","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197311","204.823","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197312","203.351","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197313","2330.077","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197401","201.105","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197402","182.548","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197403","185.915","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197404","176.3","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197405","177.112","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197406","174.783","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197407","182.851","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197408","185.37","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197409","173.423","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197410","191.174","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197411","192.186","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197412","209.908","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197413","2232.676","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197501","211.109","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197502","181.247","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197503","190.187","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197504","179.303","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197505","172.935","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197506","170.796","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197507","176.094","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197508","176.635","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197509","170.454","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197510","182.941","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197511","172.693","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197512","210.359","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197513","2194.753","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197601","217.103","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197602","190.69","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197603","200.089","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197604","184.937","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197605","181.187","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197606","183.889","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197607","187.125","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197608","186.738","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197609","183.384","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197610","192.419","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197611","209.624","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197612","239.852","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197613","2357.039","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197701","241.353","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197702","215.665","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197703","209.909","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197704","195.188","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197705","193.104","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197706","196.863","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197707","199.598","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197708","203.883","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197709","194.471","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197710","200.842","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197711","202.759","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197712","232.444","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197713","2486.082","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197801","230.3","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197802","222.202","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197803","230.288","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197804","197.457","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197805","207.063","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMTCEUS","197806","198.395","13","Petroleum, Excluding Biofuels, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
